,I_e,I_i,#timesteps,#nodes
0,0.28,-0.34,4257.0,25
0,0.30000000000000004,-0.34,4291.0,25
0,0.3200000000000001,-0.34,4336.0,25
0,0.3400000000000001,-0.34,4373.0,25
0,0.06000000000000005,-0.31999999999999995,4235.0,25
0,0.08000000000000007,-0.31999999999999995,4204.0,25
0,0.10000000000000007,-0.31999999999999995,4206.0,25
0,0.1200000000000001,-0.31999999999999995,4182.0,25
0,0.14000000000000012,-0.31999999999999995,4190.0,25
0,0.15999999999999992,-0.31999999999999995,4142.0,25
0,0.17999999999999994,-0.31999999999999995,4152.0,25
0,0.2,-0.31999999999999995,4162.0,25
0,0.22,-0.31999999999999995,4175.0,25
0,0.24,-0.31999999999999995,4193.0,25
0,0.26,-0.31999999999999995,4218.0,25
0,0.28,-0.31999999999999995,4249.0,25
0,0.30000000000000004,-0.31999999999999995,4289.0,25
0,0.3200000000000001,-0.31999999999999995,4323.0,25
0,0.3400000000000001,-0.31999999999999995,4362.0,25
0,0.3600000000000001,-0.31999999999999995,4398.0,25
0,0.08000000000000007,-0.29999999999999993,4228.0,25
0,0.10000000000000007,-0.29999999999999993,4198.0,25
0,0.1200000000000001,-0.29999999999999993,4205.0,25
0,0.14000000000000012,-0.29999999999999993,4192.0,25
0,0.15999999999999992,-0.29999999999999993,4150.0,25
0,0.17999999999999994,-0.29999999999999993,4163.0,25
0,0.2,-0.29999999999999993,4170.0,25
0,0.22,-0.29999999999999993,4203.0,25
0,0.24,-0.29999999999999993,4197.0,25
0,0.26,-0.29999999999999993,4232.0,25
0,0.28,-0.29999999999999993,4249.0,25
0,0.30000000000000004,-0.29999999999999993,4275.0,25
0,0.3200000000000001,-0.29999999999999993,4308.0,25
0,0.3400000000000001,-0.29999999999999993,4352.0,25
0,0.3600000000000001,-0.29999999999999993,4385.0,25
0,0.3800000000000001,-0.29999999999999993,4434.0,25
0,0.1200000000000001,-0.28,4198.0,25
0,0.14000000000000012,-0.28,4203.0,25
0,0.15999999999999992,-0.28,4163.0,25
0,0.17999999999999994,-0.28,4172.0,25
0,0.2,-0.28,4172.0,25
0,0.22,-0.28,4185.0,25
0,0.24,-0.28,4182.0,25
0,0.26,-0.28,4213.0,25
0,0.28,-0.28,4234.0,25
0,0.30000000000000004,-0.28,4268.0,25
0,0.3200000000000001,-0.28,4298.0,25
0,0.3400000000000001,-0.28,4334.0,25
0,0.3600000000000001,-0.28,4377.0,25
0,0.3800000000000001,-0.28,4408.0,25
0,0.14000000000000012,-0.26,4224.0,25
0,0.15999999999999992,-0.26,4175.0,25
0,0.17999999999999994,-0.26,4174.0,25
0,0.2,-0.26,4208.0,25
0,0.22,-0.26,4188.0,25
0,0.24,-0.26,4214.0,25
0,0.26,-0.26,4200.0,25
0,0.28,-0.26,4224.0,25
0,0.30000000000000004,-0.26,4258.0,25
0,0.3200000000000001,-0.26,4299.0,25
0,0.3400000000000001,-0.26,4321.0,25
0,0.3600000000000001,-0.26,4356.0,25
0,0.3800000000000001,-0.26,4406.0,25
0,0.15999999999999992,-0.24,4196.0,25
0,0.17999999999999994,-0.24,4179.0,25
0,0.2,-0.24,4199.0,25
0,0.22,-0.24,4171.0,25
0,0.24,-0.24,4186.0,25
0,0.26,-0.24,4195.0,25
0,0.28,-0.24,4228.0,25
0,0.30000000000000004,-0.24,4256.0,25
0,0.3200000000000001,-0.24,4278.0,25
0,0.3400000000000001,-0.24,4319.0,25
0,0.3600000000000001,-0.24,4343.0,25
0,0.3800000000000001,-0.24,4396.0,25
0,0.2,-0.22,4206.0,25
0,0.22,-0.22,4233.0,25
0,0.24,-0.22,4190.0,25
0,0.26,-0.22,4204.0,25
0,0.28,-0.22,4220.0,25
0,0.30000000000000004,-0.22,4236.0,25
0,0.3200000000000001,-0.22,4280.0,25
0,0.3400000000000001,-0.22,4301.0,25
0,0.3600000000000001,-0.22,4334.0,25
0,0.3800000000000001,-0.22,4382.0,25
0,0.22,-0.2,4201.0,25
0,0.24,-0.2,4201.0,25
0,0.26,-0.2,4204.0,25
0,0.28,-0.2,4223.0,25
0,0.30000000000000004,-0.2,4239.0,25
0,0.3200000000000001,-0.2,4260.0,25
0,0.3400000000000001,-0.2,4296.0,25
0,0.3600000000000001,-0.2,4331.0,25
0,0.3800000000000001,-0.2,4511.0,31
0,0.26,-0.17999999999999994,4051.0,31
0,0.28,-0.17999999999999994,4219.0,25
0,0.30000000000000004,-0.17999999999999994,4245.0,25
0,0.3200000000000001,-0.17999999999999994,4257.0,25
0,0.3400000000000001,-0.17999999999999994,4291.0,25
0,0.3600000000000001,-0.17999999999999994,4326.0,25
0,0.3800000000000001,-0.17999999999999994,4473.0,31
0,0.28,-0.16000000000000006,4236.0,25
0,0.30000000000000004,-0.16000000000000006,4230.0,25
0,0.3200000000000001,-0.16000000000000006,4265.0,25
0,0.3400000000000001,-0.16000000000000006,4286.0,25
0,0.3600000000000001,-0.16000000000000006,4314.0,25
0,0.3800000000000001,-0.16000000000000006,4439.0,31
0,0.3200000000000001,-0.14,4263.0,25
0,0.3400000000000001,-0.14,4276.0,25
0,0.3600000000000001,-0.14,4302.0,25
0,0.3800000000000001,-0.14,4380.0,31
0,0.4000000000000001,-0.14,4502.0,31
0,0.3400000000000001,-0.12,4278.0,25
0,0.3600000000000001,-0.12,4307.0,25
0,0.3800000000000001,-0.12,4407.0,31
0,0.4000000000000001,-0.12,4447.0,31
0,0.4199999999999999,-0.12,4580.0,31
